loss,likelihood,loss_event,color
20420.42042,0.7224,Data Exfiltration,'#fdb462'
21021.02102,0.7224,Data Exfiltration,'#fdb462'
21621.62162,0.7224,Data Exfiltration,'#fdb462'
22222.22222,0.7224,Data Exfiltration,'#fdb462'
22822.82282,0.7224,Data Exfiltration,'#fdb462'
23423.42342,0.7224,Data Exfiltration,'#fdb462'
24024.02402,0.7224,Data Exfiltration,'#fdb462'
24624.62462,0.7224,Data Exfiltration,'#fdb462'
25225.22523,0.7224,Data Exfiltration,'#fdb462'
25825.82583,0.7224,Data Exfiltration,'#fdb462'
26426.42643,0.7224,Data Exfiltration,'#fdb462'
27027.02703,0.7224,Data Exfiltration,'#fdb462'
27627.62763,0.7224,Data Exfiltration,'#fdb462'
28228.22823,0.7224,Data Exfiltration,'#fdb462'
28828.82883,0.7224,Data Exfiltration,'#fdb462'
29429.42943,0.7224,Data Exfiltration,'#fdb462'
30030.03003,0.7224,Data Exfiltration,'#fdb462'
30630.63063,0.7224,Data Exfiltration,'#fdb462'
31231.23123,0.7224,Data Exfiltration,'#fdb462'
31831.83183,0.7224,Data Exfiltration,'#fdb462'
32432.43243,0.7224,Data Exfiltration,'#fdb462'
33033.03303,0.7224,Data Exfiltration,'#fdb462'
33633.63363,0.7224,Data Exfiltration,'#fdb462'
34234.23423,0.7224,Data Exfiltration,'#fdb462'
34834.83483,0.7224,Data Exfiltration,'#fdb462'
35435.43544,0.7224,Data Exfiltration,'#fdb462'
36036.03604,0.7224,Data Exfiltration,'#fdb462'
36636.63664,0.7224,Data Exfiltration,'#fdb462'
37237.23724,0.7224,Data Exfiltration,'#fdb462'
37837.83784,0.7224,Data Exfiltration,'#fdb462'
38438.43844,0.7224,Data Exfiltration,'#fdb462'
39039.03904,0.7223,Data Exfiltration,'#fdb462'
39639.63964,0.7223,Data Exfiltration,'#fdb462'
40240.24024,0.7223,Data Exfiltration,'#fdb462'
40840.84084,0.7223,Data Exfiltration,'#fdb462'
41441.44144,0.7223,Data Exfiltration,'#fdb462'
42042.04204,0.7223,Data Exfiltration,'#fdb462'
42642.64264,0.7223,Data Exfiltration,'#fdb462'
43243.24324,0.7223,Data Exfiltration,'#fdb462'
43843.84384,0.7223,Data Exfiltration,'#fdb462'
44444.44444,0.7223,Data Exfiltration,'#fdb462'
45045.04505,0.7223,Data Exfiltration,'#fdb462'
45645.64565,0.7222,Data Exfiltration,'#fdb462'
46246.24625,0.7221,Data Exfiltration,'#fdb462'
46846.84685,0.722,Data Exfiltration,'#fdb462'
47447.44745,0.722,Data Exfiltration,'#fdb462'
48048.04805,0.722,Data Exfiltration,'#fdb462'
48648.64865,0.7219,Data Exfiltration,'#fdb462'
49249.24925,0.7219,Data Exfiltration,'#fdb462'
49849.84985,0.7219,Data Exfiltration,'#fdb462'
50450.45045,0.7218,Data Exfiltration,'#fdb462'
51051.05105,0.7218,Data Exfiltration,'#fdb462'
51651.65165,0.7218,Data Exfiltration,'#fdb462'
52252.25225,0.7217,Data Exfiltration,'#fdb462'
52852.85285,0.7217,Data Exfiltration,'#fdb462'
53453.45345,0.7216,Data Exfiltration,'#fdb462'
54054.05405,0.7215,Data Exfiltration,'#fdb462'
54654.65465,0.7214,Data Exfiltration,'#fdb462'
55255.25526,0.7212,Data Exfiltration,'#fdb462'
55855.85586,0.721,Data Exfiltration,'#fdb462'
56456.45646,0.7207,Data Exfiltration,'#fdb462'
57057.05706,0.7207,Data Exfiltration,'#fdb462'
57657.65766,0.7206,Data Exfiltration,'#fdb462'
58258.25826,0.7201,Data Exfiltration,'#fdb462'
58858.85886,0.7197,Data Exfiltration,'#fdb462'
59459.45946,0.7195,Data Exfiltration,'#fdb462'
60060.06006,0.7193,Data Exfiltration,'#fdb462'
60660.66066,0.719,Data Exfiltration,'#fdb462'
61261.26126,0.7187,Data Exfiltration,'#fdb462'
61861.86186,0.7185,Data Exfiltration,'#fdb462'
62462.46246,0.7184,Data Exfiltration,'#fdb462'
63063.06306,0.7181,Data Exfiltration,'#fdb462'
63663.66366,0.7177,Data Exfiltration,'#fdb462'
64264.26426,0.7176,Data Exfiltration,'#fdb462'
64864.86486,0.7173,Data Exfiltration,'#fdb462'
65465.46547,0.7171,Data Exfiltration,'#fdb462'
66066.06607,0.7165,Data Exfiltration,'#fdb462'
66666.66667,0.7163,Data Exfiltration,'#fdb462'
67267.26727,0.7159,Data Exfiltration,'#fdb462'
67867.86787,0.7157,Data Exfiltration,'#fdb462'
68468.46847,0.7155,Data Exfiltration,'#fdb462'
69069.06907,0.7147,Data Exfiltration,'#fdb462'
69669.66967,0.7143,Data Exfiltration,'#fdb462'
70270.27027,0.714,Data Exfiltration,'#fdb462'
70870.87087,0.7131,Data Exfiltration,'#fdb462'
71471.47147,0.7127,Data Exfiltration,'#fdb462'
72072.07207,0.7122,Data Exfiltration,'#fdb462'
72672.67267,0.7118,Data Exfiltration,'#fdb462'
73273.27327,0.711,Data Exfiltration,'#fdb462'
73873.87387,0.7098,Data Exfiltration,'#fdb462'
74474.47447,0.7096,Data Exfiltration,'#fdb462'
75075.07508,0.7092,Data Exfiltration,'#fdb462'
75675.67568,0.7083,Data Exfiltration,'#fdb462'
76276.27628,0.7077,Data Exfiltration,'#fdb462'
76876.87688,0.7075,Data Exfiltration,'#fdb462'
77477.47748,0.7064,Data Exfiltration,'#fdb462'
78078.07808,0.7056,Data Exfiltration,'#fdb462'
78678.67868,0.7047,Data Exfiltration,'#fdb462'
79279.27928,0.7042,Data Exfiltration,'#fdb462'
79879.87988,0.7037,Data Exfiltration,'#fdb462'
80480.48048,0.7025,Data Exfiltration,'#fdb462'
81081.08108,0.702,Data Exfiltration,'#fdb462'
81681.68168,0.7014,Data Exfiltration,'#fdb462'
82282.28228,0.7001,Data Exfiltration,'#fdb462'
82882.88288,0.6989,Data Exfiltration,'#fdb462'
83483.48348,0.6979,Data Exfiltration,'#fdb462'
84084.08408,0.6968,Data Exfiltration,'#fdb462'
84684.68468,0.6965,Data Exfiltration,'#fdb462'
85285.28529,0.6952,Data Exfiltration,'#fdb462'
85885.88589,0.6943,Data Exfiltration,'#fdb462'
86486.48649,0.6931,Data Exfiltration,'#fdb462'
87087.08709,0.692,Data Exfiltration,'#fdb462'
87687.68769,0.6914,Data Exfiltration,'#fdb462'
88288.28829,0.6906,Data Exfiltration,'#fdb462'
88888.88889,0.6895,Data Exfiltration,'#fdb462'
89489.48949,0.6887,Data Exfiltration,'#fdb462'
90090.09009,0.6872,Data Exfiltration,'#fdb462'
90690.69069,0.6866,Data Exfiltration,'#fdb462'
91291.29129,0.6854,Data Exfiltration,'#fdb462'
91891.89189,0.6844,Data Exfiltration,'#fdb462'
92492.49249,0.6838,Data Exfiltration,'#fdb462'
93093.09309,0.683,Data Exfiltration,'#fdb462'
93693.69369,0.682,Data Exfiltration,'#fdb462'
94294.29429,0.6809,Data Exfiltration,'#fdb462'
94894.89489,0.6787,Data Exfiltration,'#fdb462'
95495.4955,0.6766,Data Exfiltration,'#fdb462'
96096.0961,0.6747,Data Exfiltration,'#fdb462'
96696.6967,0.6732,Data Exfiltration,'#fdb462'
97297.2973,0.6721,Data Exfiltration,'#fdb462'
97897.8979,0.6705,Data Exfiltration,'#fdb462'
98498.4985,0.6686,Data Exfiltration,'#fdb462'
99099.0991,0.6673,Data Exfiltration,'#fdb462'
99699.6997,0.6654,Data Exfiltration,'#fdb462'
100300.3003,0.6642,Data Exfiltration,'#fdb462'
100900.9009,0.6617,Data Exfiltration,'#fdb462'
101501.5015,0.6609,Data Exfiltration,'#fdb462'
102102.1021,0.6589,Data Exfiltration,'#fdb462'
102702.7027,0.6574,Data Exfiltration,'#fdb462'
103303.3033,0.6562,Data Exfiltration,'#fdb462'
103903.9039,0.6542,Data Exfiltration,'#fdb462'
104504.5045,0.652,Data Exfiltration,'#fdb462'
105105.1051,0.6496,Data Exfiltration,'#fdb462'
105705.7057,0.648,Data Exfiltration,'#fdb462'
106306.3063,0.6459,Data Exfiltration,'#fdb462'
106906.9069,0.6446,Data Exfiltration,'#fdb462'
107507.5075,0.6429,Data Exfiltration,'#fdb462'
108108.1081,0.6413,Data Exfiltration,'#fdb462'
108708.7087,0.6399,Data Exfiltration,'#fdb462'
109309.3093,0.6381,Data Exfiltration,'#fdb462'
109909.9099,0.6364,Data Exfiltration,'#fdb462'
110510.5105,0.6348,Data Exfiltration,'#fdb462'
111111.1111,0.6335,Data Exfiltration,'#fdb462'
111711.7117,0.6315,Data Exfiltration,'#fdb462'
112312.3123,0.6292,Data Exfiltration,'#fdb462'
112912.9129,0.6273,Data Exfiltration,'#fdb462'
113513.5135,0.626,Data Exfiltration,'#fdb462'
114114.1141,0.6236,Data Exfiltration,'#fdb462'
114714.7147,0.6218,Data Exfiltration,'#fdb462'
115315.3153,0.6194,Data Exfiltration,'#fdb462'
115915.9159,0.6163,Data Exfiltration,'#fdb462'
116516.5165,0.6148,Data Exfiltration,'#fdb462'
117117.1171,0.613,Data Exfiltration,'#fdb462'
117717.7177,0.6105,Data Exfiltration,'#fdb462'
118318.3183,0.6087,Data Exfiltration,'#fdb462'
118918.9189,0.6071,Data Exfiltration,'#fdb462'
119519.5195,0.6049,Data Exfiltration,'#fdb462'
120120.1201,0.6027,Data Exfiltration,'#fdb462'
120720.7207,0.6001,Data Exfiltration,'#fdb462'
121321.3213,0.5989,Data Exfiltration,'#fdb462'
121921.9219,0.597,Data Exfiltration,'#fdb462'
122522.5225,0.5953,Data Exfiltration,'#fdb462'
123123.1231,0.5938,Data Exfiltration,'#fdb462'
123723.7237,0.5919,Data Exfiltration,'#fdb462'
124324.3243,0.5904,Data Exfiltration,'#fdb462'
124924.9249,0.5882,Data Exfiltration,'#fdb462'
125525.5255,0.5859,Data Exfiltration,'#fdb462'
126126.1261,0.5833,Data Exfiltration,'#fdb462'
126726.7267,0.5806,Data Exfiltration,'#fdb462'
127327.3273,0.5787,Data Exfiltration,'#fdb462'
127927.9279,0.5771,Data Exfiltration,'#fdb462'
128528.5285,0.5743,Data Exfiltration,'#fdb462'
129129.1291,0.5716,Data Exfiltration,'#fdb462'
129729.7297,0.5692,Data Exfiltration,'#fdb462'
130330.3303,0.5661,Data Exfiltration,'#fdb462'
130930.9309,0.5634,Data Exfiltration,'#fdb462'
131531.5315,0.5608,Data Exfiltration,'#fdb462'
132132.1321,0.5586,Data Exfiltration,'#fdb462'
132732.7327,0.5567,Data Exfiltration,'#fdb462'
133333.3333,0.5542,Data Exfiltration,'#fdb462'
133933.9339,0.5518,Data Exfiltration,'#fdb462'
134534.5345,0.5491,Data Exfiltration,'#fdb462'
135135.1351,0.5465,Data Exfiltration,'#fdb462'
135735.7357,0.544,Data Exfiltration,'#fdb462'
136336.3363,0.5416,Data Exfiltration,'#fdb462'
136936.9369,0.5393,Data Exfiltration,'#fdb462'
137537.5375,0.5367,Data Exfiltration,'#fdb462'
138138.1381,0.5345,Data Exfiltration,'#fdb462'
138738.7387,0.5321,Data Exfiltration,'#fdb462'
139339.3393,0.5296,Data Exfiltration,'#fdb462'
139939.9399,0.5261,Data Exfiltration,'#fdb462'
140540.5405,0.5227,Data Exfiltration,'#fdb462'
141141.1411,0.5193,Data Exfiltration,'#fdb462'
141741.7417,0.5171,Data Exfiltration,'#fdb462'
142342.3423,0.5144,Data Exfiltration,'#fdb462'
142942.9429,0.5121,Data Exfiltration,'#fdb462'
143543.5435,0.5095,Data Exfiltration,'#fdb462'
144144.1441,0.5084,Data Exfiltration,'#fdb462'
144744.7447,0.5061,Data Exfiltration,'#fdb462'
145345.3453,0.5037,Data Exfiltration,'#fdb462'
145945.9459,0.5015,Data Exfiltration,'#fdb462'
146546.5465,0.4997,Data Exfiltration,'#fdb462'
147147.1471,0.4978,Data Exfiltration,'#fdb462'
147747.7477,0.4951,Data Exfiltration,'#fdb462'
148348.3483,0.4928,Data Exfiltration,'#fdb462'
148948.9489,0.4903,Data Exfiltration,'#fdb462'
149549.5495,0.4877,Data Exfiltration,'#fdb462'
150150.1502,0.4839,Data Exfiltration,'#fdb462'
150750.7508,0.4809,Data Exfiltration,'#fdb462'
151351.3514,0.4785,Data Exfiltration,'#fdb462'
151951.952,0.4771,Data Exfiltration,'#fdb462'
152552.5526,0.4744,Data Exfiltration,'#fdb462'
153153.1532,0.4731,Data Exfiltration,'#fdb462'
153753.7538,0.47,Data Exfiltration,'#fdb462'
154354.3544,0.4675,Data Exfiltration,'#fdb462'
154954.955,0.4656,Data Exfiltration,'#fdb462'
155555.5556,0.4625,Data Exfiltration,'#fdb462'
156156.1562,0.4597,Data Exfiltration,'#fdb462'
156756.7568,0.4573,Data Exfiltration,'#fdb462'
157357.3574,0.4554,Data Exfiltration,'#fdb462'
157957.958,0.4535,Data Exfiltration,'#fdb462'
158558.5586,0.4519,Data Exfiltration,'#fdb462'
159159.1592,0.4485,Data Exfiltration,'#fdb462'
159759.7598,0.4462,Data Exfiltration,'#fdb462'
160360.3604,0.4432,Data Exfiltration,'#fdb462'
160960.961,0.4408,Data Exfiltration,'#fdb462'
161561.5616,0.4383,Data Exfiltration,'#fdb462'
162162.1622,0.4364,Data Exfiltration,'#fdb462'
162762.7628,0.4344,Data Exfiltration,'#fdb462'
163363.3634,0.4322,Data Exfiltration,'#fdb462'
163963.964,0.4298,Data Exfiltration,'#fdb462'
164564.5646,0.4272,Data Exfiltration,'#fdb462'
165165.1652,0.4247,Data Exfiltration,'#fdb462'
165765.7658,0.4229,Data Exfiltration,'#fdb462'
166366.3664,0.4207,Data Exfiltration,'#fdb462'
166966.967,0.4186,Data Exfiltration,'#fdb462'
167567.5676,0.4159,Data Exfiltration,'#fdb462'
168168.1682,0.4127,Data Exfiltration,'#fdb462'
168768.7688,0.4106,Data Exfiltration,'#fdb462'
169369.3694,0.4082,Data Exfiltration,'#fdb462'
169969.97,0.4051,Data Exfiltration,'#fdb462'
170570.5706,0.4028,Data Exfiltration,'#fdb462'
171171.1712,0.4005,Data Exfiltration,'#fdb462'
171771.7718,0.398,Data Exfiltration,'#fdb462'
172372.3724,0.3958,Data Exfiltration,'#fdb462'
172972.973,0.3929,Data Exfiltration,'#fdb462'
173573.5736,0.3903,Data Exfiltration,'#fdb462'
174174.1742,0.3879,Data Exfiltration,'#fdb462'
174774.7748,0.3858,Data Exfiltration,'#fdb462'
175375.3754,0.3838,Data Exfiltration,'#fdb462'
175975.976,0.3818,Data Exfiltration,'#fdb462'
176576.5766,0.3793,Data Exfiltration,'#fdb462'
177177.1772,0.3777,Data Exfiltration,'#fdb462'
177777.7778,0.3756,Data Exfiltration,'#fdb462'
178378.3784,0.3729,Data Exfiltration,'#fdb462'
178978.979,0.3712,Data Exfiltration,'#fdb462'
179579.5796,0.3681,Data Exfiltration,'#fdb462'
180180.1802,0.3663,Data Exfiltration,'#fdb462'
180780.7808,0.3636,Data Exfiltration,'#fdb462'
181381.3814,0.3613,Data Exfiltration,'#fdb462'
181981.982,0.3583,Data Exfiltration,'#fdb462'
182582.5826,0.3559,Data Exfiltration,'#fdb462'
183183.1832,0.3546,Data Exfiltration,'#fdb462'
183783.7838,0.3527,Data Exfiltration,'#fdb462'
184384.3844,0.3498,Data Exfiltration,'#fdb462'
184984.985,0.3476,Data Exfiltration,'#fdb462'
185585.5856,0.3449,Data Exfiltration,'#fdb462'
186186.1862,0.343,Data Exfiltration,'#fdb462'
186786.7868,0.3413,Data Exfiltration,'#fdb462'
187387.3874,0.3393,Data Exfiltration,'#fdb462'
187987.988,0.3368,Data Exfiltration,'#fdb462'
188588.5886,0.3347,Data Exfiltration,'#fdb462'
189189.1892,0.3329,Data Exfiltration,'#fdb462'
189789.7898,0.3305,Data Exfiltration,'#fdb462'
190390.3904,0.3281,Data Exfiltration,'#fdb462'
190990.991,0.3256,Data Exfiltration,'#fdb462'
191591.5916,0.3236,Data Exfiltration,'#fdb462'
192192.1922,0.322,Data Exfiltration,'#fdb462'
192792.7928,0.3198,Data Exfiltration,'#fdb462'
193393.3934,0.3181,Data Exfiltration,'#fdb462'
193993.994,0.3151,Data Exfiltration,'#fdb462'
194594.5946,0.3131,Data Exfiltration,'#fdb462'
195195.1952,0.3106,Data Exfiltration,'#fdb462'
195795.7958,0.3086,Data Exfiltration,'#fdb462'
196396.3964,0.3075,Data Exfiltration,'#fdb462'
196996.997,0.3055,Data Exfiltration,'#fdb462'
197597.5976,0.3039,Data Exfiltration,'#fdb462'
198198.1982,0.3021,Data Exfiltration,'#fdb462'
198798.7988,0.2999,Data Exfiltration,'#fdb462'
199399.3994,0.2969,Data Exfiltration,'#fdb462'
200000,0.2956,Data Exfiltration,'#fdb462'
200600.6006,0.294,Data Exfiltration,'#fdb462'
201201.2012,0.2918,Data Exfiltration,'#fdb462'
201801.8018,0.2905,Data Exfiltration,'#fdb462'
202402.4024,0.2874,Data Exfiltration,'#fdb462'
203003.003,0.2859,Data Exfiltration,'#fdb462'
203603.6036,0.2842,Data Exfiltration,'#fdb462'
204204.2042,0.2829,Data Exfiltration,'#fdb462'
204804.8048,0.2806,Data Exfiltration,'#fdb462'
205405.4054,0.2785,Data Exfiltration,'#fdb462'
206006.006,0.2772,Data Exfiltration,'#fdb462'
206606.6066,0.2748,Data Exfiltration,'#fdb462'
207207.2072,0.2729,Data Exfiltration,'#fdb462'
207807.8078,0.2706,Data Exfiltration,'#fdb462'
208408.4084,0.2687,Data Exfiltration,'#fdb462'
209009.009,0.2668,Data Exfiltration,'#fdb462'
209609.6096,0.2645,Data Exfiltration,'#fdb462'
210210.2102,0.2623,Data Exfiltration,'#fdb462'
210810.8108,0.2611,Data Exfiltration,'#fdb462'
211411.4114,0.259,Data Exfiltration,'#fdb462'
212012.012,0.2573,Data Exfiltration,'#fdb462'
212612.6126,0.2553,Data Exfiltration,'#fdb462'
213213.2132,0.2539,Data Exfiltration,'#fdb462'
213813.8138,0.2517,Data Exfiltration,'#fdb462'
214414.4144,0.2498,Data Exfiltration,'#fdb462'
215015.015,0.248,Data Exfiltration,'#fdb462'
215615.6156,0.2467,Data Exfiltration,'#fdb462'
216216.2162,0.2448,Data Exfiltration,'#fdb462'
216816.8168,0.244,Data Exfiltration,'#fdb462'
217417.4174,0.2423,Data Exfiltration,'#fdb462'
218018.018,0.2401,Data Exfiltration,'#fdb462'
218618.6186,0.2381,Data Exfiltration,'#fdb462'
219219.2192,0.236,Data Exfiltration,'#fdb462'
219819.8198,0.2348,Data Exfiltration,'#fdb462'
220420.4204,0.2334,Data Exfiltration,'#fdb462'
221021.021,0.2319,Data Exfiltration,'#fdb462'
221621.6216,0.2306,Data Exfiltration,'#fdb462'
222222.2222,0.2295,Data Exfiltration,'#fdb462'
222822.8228,0.2279,Data Exfiltration,'#fdb462'
223423.4234,0.2263,Data Exfiltration,'#fdb462'
224024.024,0.2242,Data Exfiltration,'#fdb462'
224624.6246,0.223,Data Exfiltration,'#fdb462'
225225.2252,0.2212,Data Exfiltration,'#fdb462'
225825.8258,0.2201,Data Exfiltration,'#fdb462'
226426.4264,0.2182,Data Exfiltration,'#fdb462'
227027.027,0.2171,Data Exfiltration,'#fdb462'
227627.6276,0.2154,Data Exfiltration,'#fdb462'
228228.2282,0.2131,Data Exfiltration,'#fdb462'
228828.8288,0.2117,Data Exfiltration,'#fdb462'
229429.4294,0.2102,Data Exfiltration,'#fdb462'
230030.03,0.2079,Data Exfiltration,'#fdb462'
230630.6306,0.2063,Data Exfiltration,'#fdb462'
231231.2312,0.2047,Data Exfiltration,'#fdb462'
231831.8318,0.2038,Data Exfiltration,'#fdb462'
232432.4324,0.2024,Data Exfiltration,'#fdb462'
233033.033,0.2004,Data Exfiltration,'#fdb462'
233633.6336,0.1992,Data Exfiltration,'#fdb462'
234234.2342,0.1984,Data Exfiltration,'#fdb462'
234834.8348,0.1966,Data Exfiltration,'#fdb462'
235435.4354,0.1953,Data Exfiltration,'#fdb462'
236036.036,0.1934,Data Exfiltration,'#fdb462'
236636.6366,0.1917,Data Exfiltration,'#fdb462'
237237.2372,0.1898,Data Exfiltration,'#fdb462'
237837.8378,0.1881,Data Exfiltration,'#fdb462'
238438.4384,0.1871,Data Exfiltration,'#fdb462'
239039.039,0.1858,Data Exfiltration,'#fdb462'
239639.6396,0.184,Data Exfiltration,'#fdb462'
240240.2402,0.1827,Data Exfiltration,'#fdb462'
240840.8408,0.1814,Data Exfiltration,'#fdb462'
241441.4414,0.18,Data Exfiltration,'#fdb462'
242042.042,0.1784,Data Exfiltration,'#fdb462'
242642.6426,0.1766,Data Exfiltration,'#fdb462'
243243.2432,0.1756,Data Exfiltration,'#fdb462'
243843.8438,0.1748,Data Exfiltration,'#fdb462'
244444.4444,0.1728,Data Exfiltration,'#fdb462'
245045.045,0.1717,Data Exfiltration,'#fdb462'
245645.6456,0.1703,Data Exfiltration,'#fdb462'
246246.2462,0.1688,Data Exfiltration,'#fdb462'
246846.8468,0.1681,Data Exfiltration,'#fdb462'
247447.4474,0.1663,Data Exfiltration,'#fdb462'
248048.048,0.1648,Data Exfiltration,'#fdb462'
248648.6486,0.1641,Data Exfiltration,'#fdb462'
249249.2492,0.1632,Data Exfiltration,'#fdb462'
249849.8498,0.162,Data Exfiltration,'#fdb462'
250450.4505,0.1608,Data Exfiltration,'#fdb462'
251051.0511,0.1595,Data Exfiltration,'#fdb462'
251651.6517,0.1582,Data Exfiltration,'#fdb462'
252252.2523,0.1575,Data Exfiltration,'#fdb462'
252852.8529,0.156,Data Exfiltration,'#fdb462'
253453.4535,0.155,Data Exfiltration,'#fdb462'
254054.0541,0.154,Data Exfiltration,'#fdb462'
254654.6547,0.1531,Data Exfiltration,'#fdb462'
255255.2553,0.1522,Data Exfiltration,'#fdb462'
255855.8559,0.1511,Data Exfiltration,'#fdb462'
256456.4565,0.1502,Data Exfiltration,'#fdb462'
257057.0571,0.149,Data Exfiltration,'#fdb462'
257657.6577,0.1481,Data Exfiltration,'#fdb462'
258258.2583,0.1471,Data Exfiltration,'#fdb462'
258858.8589,0.1463,Data Exfiltration,'#fdb462'
259459.4595,0.145,Data Exfiltration,'#fdb462'
260060.0601,0.1439,Data Exfiltration,'#fdb462'
260660.6607,0.1425,Data Exfiltration,'#fdb462'
261261.2613,0.1414,Data Exfiltration,'#fdb462'
261861.8619,0.1396,Data Exfiltration,'#fdb462'
262462.4625,0.1388,Data Exfiltration,'#fdb462'
263063.0631,0.138,Data Exfiltration,'#fdb462'
263663.6637,0.1373,Data Exfiltration,'#fdb462'
264264.2643,0.1366,Data Exfiltration,'#fdb462'
264864.8649,0.1355,Data Exfiltration,'#fdb462'
265465.4655,0.1343,Data Exfiltration,'#fdb462'
266066.0661,0.1339,Data Exfiltration,'#fdb462'
266666.6667,0.1325,Data Exfiltration,'#fdb462'
267267.2673,0.1317,Data Exfiltration,'#fdb462'
267867.8679,0.1306,Data Exfiltration,'#fdb462'
268468.4685,0.1297,Data Exfiltration,'#fdb462'
269069.0691,0.1287,Data Exfiltration,'#fdb462'
269669.6697,0.1276,Data Exfiltration,'#fdb462'
270270.2703,0.1264,Data Exfiltration,'#fdb462'
270870.8709,0.1251,Data Exfiltration,'#fdb462'
271471.4715,0.1237,Data Exfiltration,'#fdb462'
272072.0721,0.1226,Data Exfiltration,'#fdb462'
272672.6727,0.1217,Data Exfiltration,'#fdb462'
273273.2733,0.1206,Data Exfiltration,'#fdb462'
273873.8739,0.1201,Data Exfiltration,'#fdb462'
274474.4745,0.1195,Data Exfiltration,'#fdb462'
275075.0751,0.1188,Data Exfiltration,'#fdb462'
275675.6757,0.117,Data Exfiltration,'#fdb462'
276276.2763,0.1158,Data Exfiltration,'#fdb462'
276876.8769,0.1148,Data Exfiltration,'#fdb462'
277477.4775,0.1134,Data Exfiltration,'#fdb462'
278078.0781,0.1128,Data Exfiltration,'#fdb462'
278678.6787,0.1115,Data Exfiltration,'#fdb462'
279279.2793,0.1106,Data Exfiltration,'#fdb462'
279879.8799,0.1098,Data Exfiltration,'#fdb462'
280480.4805,0.1097,Data Exfiltration,'#fdb462'
281081.0811,0.1094,Data Exfiltration,'#fdb462'
281681.6817,0.1083,Data Exfiltration,'#fdb462'
282282.2823,0.1076,Data Exfiltration,'#fdb462'
282882.8829,0.1067,Data Exfiltration,'#fdb462'
283483.4835,0.1055,Data Exfiltration,'#fdb462'
284084.0841,0.1045,Data Exfiltration,'#fdb462'
284684.6847,0.1037,Data Exfiltration,'#fdb462'
285285.2853,0.103,Data Exfiltration,'#fdb462'
285885.8859,0.1018,Data Exfiltration,'#fdb462'
286486.4865,0.1009,Data Exfiltration,'#fdb462'
287087.0871,0.1002,Data Exfiltration,'#fdb462'
287687.6877,0.0994,Data Exfiltration,'#fdb462'
288288.2883,0.0988,Data Exfiltration,'#fdb462'
288888.8889,0.0981,Data Exfiltration,'#fdb462'
289489.4895,0.0974,Data Exfiltration,'#fdb462'
290090.0901,0.0967,Data Exfiltration,'#fdb462'
290690.6907,0.0963,Data Exfiltration,'#fdb462'
291291.2913,0.0954,Data Exfiltration,'#fdb462'
291891.8919,0.0941,Data Exfiltration,'#fdb462'
292492.4925,0.0931,Data Exfiltration,'#fdb462'
293093.0931,0.0923,Data Exfiltration,'#fdb462'
293693.6937,0.0916,Data Exfiltration,'#fdb462'
294294.2943,0.0909,Data Exfiltration,'#fdb462'
294894.8949,0.0904,Data Exfiltration,'#fdb462'
295495.4955,0.09,Data Exfiltration,'#fdb462'
296096.0961,0.089,Data Exfiltration,'#fdb462'
296696.6967,0.0879,Data Exfiltration,'#fdb462'
297297.2973,0.0869,Data Exfiltration,'#fdb462'
297897.8979,0.0861,Data Exfiltration,'#fdb462'
298498.4985,0.0857,Data Exfiltration,'#fdb462'
299099.0991,0.085,Data Exfiltration,'#fdb462'
299699.6997,0.0839,Data Exfiltration,'#fdb462'
300300.3003,0.0833,Data Exfiltration,'#fdb462'
300900.9009,0.0827,Data Exfiltration,'#fdb462'
301501.5015,0.082,Data Exfiltration,'#fdb462'
302102.1021,0.0814,Data Exfiltration,'#fdb462'
302702.7027,0.0808,Data Exfiltration,'#fdb462'
303303.3033,0.0803,Data Exfiltration,'#fdb462'
303903.9039,0.0799,Data Exfiltration,'#fdb462'
304504.5045,0.0795,Data Exfiltration,'#fdb462'
305105.1051,0.0788,Data Exfiltration,'#fdb462'
305705.7057,0.0781,Data Exfiltration,'#fdb462'
306306.3063,0.0777,Data Exfiltration,'#fdb462'
306906.9069,0.0775,Data Exfiltration,'#fdb462'
307507.5075,0.0771,Data Exfiltration,'#fdb462'
308108.1081,0.0764,Data Exfiltration,'#fdb462'
308708.7087,0.0759,Data Exfiltration,'#fdb462'
309309.3093,0.0753,Data Exfiltration,'#fdb462'
309909.9099,0.0747,Data Exfiltration,'#fdb462'
310510.5105,0.074,Data Exfiltration,'#fdb462'
311111.1111,0.0738,Data Exfiltration,'#fdb462'
311711.7117,0.073,Data Exfiltration,'#fdb462'
312312.3123,0.0725,Data Exfiltration,'#fdb462'
312912.9129,0.0719,Data Exfiltration,'#fdb462'
313513.5135,0.0715,Data Exfiltration,'#fdb462'
314114.1141,0.0711,Data Exfiltration,'#fdb462'
314714.7147,0.0706,Data Exfiltration,'#fdb462'
315315.3153,0.0699,Data Exfiltration,'#fdb462'
315915.9159,0.0693,Data Exfiltration,'#fdb462'
316516.5165,0.0691,Data Exfiltration,'#fdb462'
317117.1171,0.0688,Data Exfiltration,'#fdb462'
317717.7177,0.0682,Data Exfiltration,'#fdb462'
318318.3183,0.0677,Data Exfiltration,'#fdb462'
318918.9189,0.067,Data Exfiltration,'#fdb462'
319519.5195,0.0666,Data Exfiltration,'#fdb462'
320120.1201,0.0662,Data Exfiltration,'#fdb462'
320720.7207,0.066,Data Exfiltration,'#fdb462'
321321.3213,0.0657,Data Exfiltration,'#fdb462'
