date,price
10/02/2020,9838.900016
11/02/2020,10236.63515
12/02/2020,10364.92629
13/02/2020,10218.09974
14/02/2020,10367.528
15/02/2020,9926.353691
16/02/2020,9876.234963
17/02/2020,9636.624095
18/02/2020,10189.99598
19/02/2020,9701.037191
20/02/2020,9631.484946
21/02/2020,9670.858654
22/02/2020,9689.086743
23/02/2020,9919.551448
24/02/2020,9640.469505
25/02/2020,9392.869629
26/02/2020,8787.978363
27/02/2020,8784.995352
28/02/2020,8778.470511
29/02/2020,8639.591417
01/03/2020,8548.948322
02/03/2020,8923.044398
03/03/2020,8791.112058
04/03/2020,8756.961062
05/03/2020,9078.578777
06/03/2020,9126.636822
07/03/2020,8925.213488
08/03/2020,8166.313894
09/03/2020,7875.750875
10/03/2020,7959.228274
11/03/2020,7955.306284
12/03/2020,5800.208905
13/03/2020,5672.681201
14/03/2020,5304.149952
15/03/2020,5355.187374
16/03/2020,4944.702336
17/03/2020,5465.582594
18/03/2020,5363.822853
19/03/2020,6301.063404
20/03/2020,6185.279839
21/03/2020,6187.05375
22/03/2020,5884.340133
23/03/2020,6455.454688
24/03/2020,6784.318011
25/03/2020,6706.985089
26/03/2020,6721.495392
27/03/2020,6682.780049
28/03/2020,6229.488343
30/03/2020,5922.489835
31/03/2020,6483.739446
01/04/2020,6446.421347
02/04/2020,6537.336462
03/04/2020,6850.558712
04/04/2020,6776.370094
05/04/2020,6855.933264
06/04/2020,6805.362287
07/04/2020,7278.24397
08/04/2020,7175.667477
09/04/2020,7367.293398
10/04/2020,7321.816614
11/04/2020,6866.398189
12/04/2020,6873.848495
13/04/2020,7043.438864
14/04/2020,6889.863772
15/04/2020,6887.554908
16/04/2020,6718.79995
17/04/2020,7166.582817
18/04/2020,7065.082389
19/04/2020,7277.140586
20/04/2020,7185.870303
21/04/2020,6856.146435
22/04/2020,6904.475773
23/04/2020,7118.388748
24/04/2020,7562.032832
25/04/2020,7497.861764
26/04/2020,7542.303401
27/04/2020,7624.853786
28/04/2020,7776.507543
29/04/2020,7761.758784
30/04/2020,8773.106488
01/05/2020,8767.672623
02/05/2020,8853.774484
03/05/2020,8963.057558
04/05/2020,8904.713817
05/05/2020,8887.505893
06/05/2020,8978.283587
07/05/2020,9371.684273
08/05/2020,9900.678867
09/05/2020,9917.248414
10/05/2020,9617.518195
11/05/2020,8786.655182
12/05/2020,8608.125245
13/05/2020,8815.231245
14/05/2020,9330.986485
15/05/2020,9757.296586
16/05/2020,9362.635557
17/05/2020,9418.918551
18/05/2020,9684.701959
19/05/2020,9723.68015
20/05/2020,9719.480854
21/05/2020,9540.886567
22/05/2020,9141.150637
23/05/2020,9192.845136
24/05/2020,9220.075887
25/05/2020,9048.715119
26/05/2020,8905.781605
27/05/2020,8835.727224
28/05/2020,9112.979176
29/05/2020,9507.524665
30/05/2020,9425.281869
31/05/2020,9688.32439
01/06/2020,9427.670084
02/06/2020,10268.58198
03/06/2020,9516.135443
04/06/2020,9667.060754
05/06/2020,9811.367095
06/06/2020,9659.661298
07/06/2020,9677.050995
08/06/2020,9737.458559
09/06/2020,9791.9279
10/06/2020,9786.14202
11/06/2020,9874.967048
12/06/2020,9260.832641
13/06/2020,9464.228097
14/06/2020,9458.659754
15/06/2020,9351.953728
16/06/2020,9441.768996
17/06/2020,9510.660637
18/06/2020,9457.627074
19/06/2020,9398.642094
20/06/2020,9279.760765
21/06/2020,9353.078196
22/06/2020,9289.104491
23/06/2020,9680.947128
24/06/2020,9609.680246
25/06/2020,9311.136318
26/06/2020,9252.633372
27/06/2020,9171.732086
28/06/2020,9022.153768
29/06/2020,9101.850057
30/06/2020,9188.061375
01/07/2020,9148.444859
02/07/2020,9236.31677
03/07/2020,9097.797366
04/07/2020,9094.324561
05/07/2020,9124.653534
06/07/2020,9055.464483
07/07/2020,9278.805637
08/07/2020,9244.415815
09/07/2020,9471.759973
10/07/2020,9236.143254
11/07/2020,9243.175259
12/07/2020,9229.859755
13/07/2020,9286.737042
14/07/2020,9238.993755
15/07/2020,9260.47098
16/07/2020,9211.026433
17/07/2020,9133.77783
18/07/2020,9160.410591
19/07/2020,9176.68639
20/07/2020,9190.271534
21/07/2020,9172.588333
22/07/2020,9395.064446
23/07/2020,9530.790885
24/07/2020,9617.377861
25/07/2020,9568.974726
26/07/2020,9708.94914
27/07/2020,9938.951223
28/07/2020,11187.77973
29/07/2020,10939.67014
30/07/2020,11284.45899
31/07/2020,11118.91841
01/08/2020,11373.31726
02/08/2020,11766.7483
03/08/2020,11139.09838
04/08/2020,11261.80633
05/08/2020,11228.02632
06/08/2020,11653.40759
07/08/2020,11796.81736
08/08/2020,11639.93541
09/08/2020,11744.91208
10/08/2020,11673.12324
11/08/2020,11832.22731
12/08/2020,11340.58234
13/08/2020,11549.54631
14/08/2020,11752.16866
15/08/2020,11783.28341
16/08/2020,11895.62695
17/08/2020,11896.94717
18/08/2020,12399.11188
19/08/2020,12071.73891
20/08/2020,11749.82951
21/08/2020,11833.89735
22/08/2020,11583.13894
23/08/2020,11674.62435
24/08/2020,11666.41012
25/08/2020,11744.0127
26/08/2020,11378.72603
27/08/2020,11458.8226
28/08/2020,11302.12096
29/08/2020,11482.22569
30/08/2020,11515.04443
31/08/2020,11657.00393
01/09/2020,11678.37326
02/09/2020,11964.20867
03/09/2020,11427.7026
04/09/2020,10712.92065
05/09/2020,10563.89694
06/09/2020,10042.85485
07/09/2020,10207.605
08/09/2020,10381.77611
09/09/2020,10043.19644
10/09/2020,10268.46092
11/09/2020,10341.01598
12/09/2020,10380.5396
13/09/2020,10436.36541
14/09/2020,10313.06858
15/09/2020,10680.29756
16/09/2020,10829.50531
17/09/2020,11033.38353
18/09/2020,10937.11126
19/09/2020,10933.93116
20/09/2020,11048.87928
21/09/2020,10852.91014
22/09/2020,10526.20289
23/09/2020,10531.16456
24/09/2020,10260.03301
25/09/2020,10672.95681
26/09/2020,10729.06961
27/09/2020,10741.47647
28/09/2020,10752.34545
29/09/2020,10863.06572
30/09/2020,10764.28437
01/10/2020,10741.57955
02/10/2020,10626.60096
03/10/2020,10567.3302
04/10/2020,10555.02868
05/10/2020,10660.61118
06/10/2020,10756.40458
07/10/2020,10589.62639
08/10/2020,10645.75479
09/10/2020,10897.59543
10/10/2020,11052.39508
11/10/2020,11360.85272
12/10/2020,11334.02674
13/10/2020,11666.2117
14/10/2020,11443.73279
15/10/2020,11395.54737
16/10/2020,11504.54901
17/10/2020,11355.16044
18/10/2020,11358.70638
19/10/2020,11471.00255
20/10/2020,11776.593
21/10/2020,11936.36291
22/10/2020,13102.93446
23/10/2020,13140.66928
24/10/2020,12933.82357
25/10/2020,13008.45326
26/10/2020,13033.52427
27/10/2020,13721.28222
28/10/2020,13282.26035
29/10/2020,13467.73178
30/10/2020,13573.7105
31/10/2020,13891.21683
01/11/2020,13730.19731
02/11/2020,13633.69822
03/11/2020,13832.93841
04/11/2020,14163.97682
05/11/2020,15424.52768
06/11/2020,15540.59659
07/11/2020,14783.98168
08/11/2020,15500.33425
09/11/2020,15283.78014
10/11/2020,15374.04439
11/11/2020,15820.49524
12/11/2020,16253.31027
13/11/2020,16347.04492
14/11/2020,15991.83302
15/11/2020,15918.08013
16/11/2020,16752.00299
17/11/2020,17593.48641
18/11/2020,17834.63653
19/11/2020,17954.85801
20/11/2020,18612.87067
21/11/2020,18591.8566
22/11/2020,18629.99554
23/11/2020,18469.20047
24/11/2020,19045.73647
25/11/2020,18746.93481
26/11/2020,17187.40628
27/11/2020,17023.9614
28/11/2020,17814.78028
29/11/2020,18114.41435
30/11/2020,19382.36059
01/12/2020,18980.97745
02/12/2020,19184.89785
03/12/2020,19464.5317
04/12/2020,18813.12476
05/12/2020,19045.02027
06/12/2020,19113.9334
07/12/2020,19107.5998
08/12/2020,18682.45783
09/12/2020,18543.00705
10/12/2020,18359.4766
11/12/2020,18137.31937
12/12/2020,18882.26017
13/12/2020,19060.2769
14/12/2020,19251.224
15/12/2020,19443.47635
16/12/2020,21310.65626
17/12/2020,22895.97624
18/12/2020,23008.77626
19/12/2020,23890.82265
20/12/2020,23537.36989
21/12/2020,23177.271
22/12/2020,23433.98076
23/12/2020,23224.45414
24/12/2020,23623.88553
25/12/2020,24581.00617
26/12/2020,26381.29623
27/12/2020,26389.29026
28/12/2020,26718.02946
29/12/2020,26975.72956
30/12/2020,28768.83621
31/12/2020,29111.52157
01/01/2021,29333.60512
02/01/2021,32154.16736
03/01/2021,33002.53643
04/01/2021,31431.61228
05/01/2021,34433.60651
06/01/2021,36275.75635
07/01/2021,39713.50786
08/01/2021,40519.4486
09/01/2021,40258.92399
10/01/2021,38709.76537
11/01/2021,34409.64238
12/01/2021,34214.61026
13/01/2021,37017.0075
14/01/2021,38435.86351
15/01/2021,36751.58497
16/01/2021,36016.77961
17/01/2021,36375.81138
18/01/2021,36346.6095
19/01/2021,36577.51965
20/01/2021,35004.53263
21/01/2021,30606.18268
22/01/2021,33368.36593
23/01/2021,32070.09743
24/01/2021,32285.72613
25/01/2021,32500.25596
26/01/2021,32324.55565
27/01/2021,30534.99937
28/01/2021,33408.21834
29/01/2021,34842.55739
30/01/2021,34622.37323
31/01/2021,33087.36986
01/02/2021,33613.32076
02/02/2021,35632.90195
03/02/2021,37397.42636
04/02/2021,37256.25211
05/02/2021,37851.59659
06/02/2021,40302.79979
07/02/2021,38461.6814
08/02/2021,44716.68547
09/02/2021,46674.85169
10/02/2021,45237.47569
11/02/2021,47500.89752
12/02/2021,47884.18286
13/02/2021,47005.19065
14/02/2021,49151.16758
15/02/2021,48125.9922
16/02/2021,48840.41447
17/02/2021,52165.30256
18/02/2021,51728.5088
19/02/2021,55719.20436
20/02/2021,54801.64864
21/02/2021,57128.64261
22/02/2021,54181.91465
23/02/2021,48172.87748
24/02/2021,48745.43298
25/02/2021,48291.41208
26/02/2021,45752.11492
27/02/2021,46642.60608
28/02/2021,45092.80657
01/03/2021,49248.91401
02/03/2021,47900.77688
03/03/2021,50811.85517
04/03/2021,48259.48708
05/03/2021,49149.73083
06/03/2021,48879.1519
07/03/2021,50594.69857
08/03/2021,51503.25813
09/03/2021,54458.03781
10/03/2021,56915.17394
11/03/2021,57636.75796
12/03/2021,57306.16626
13/03/2021,60743.04182
14/03/2021,60197.90199
15/03/2021,56300.33411
16/03/2021,56639.78395
17/03/2021,58567.28378
18/03/2021,57983.09474
19/03/2021,58451.73147
20/03/2021,58593.60245
21/03/2021,57796.46737
22/03/2021,54329.35863
23/03/2021,54794.29771
